t_name,gene_name,male_10,male_11,male_12,male_13,male_14A,male_14B,male_14C,male_14D,female_10,female_11,female_12,female_13,female_14A,female_14B,female_14C,female_14D
FBtr0081088,ncm,91.209389,67.511551,89.993393,97.192337,89.048347,77.359184,154.063431,121.59684,71.491035,63.046665,93.843384,97.033783,96.75975,66.354324,136.643265,181.631042
FBtr0081087,bsf,28.300041,0,0,0,0,0,0,0,0,12.011054,0,0,0,0,0,0
FBtr0081063,Ntf-2r,10.36114,0,10.575733,8.450598,11.710319,0,11.577744,9.949118,0,6.986973,10.333702,14.411411,7.766442,10.243935,11.588006,13.084264
FBtr0306973,let-7-C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0304523,mir-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0304524,mir-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0304323,let-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0304324,let-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0304491,mir-125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0304492,mir-125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081085,CG10283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081086,CG10283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0300675,CG10283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0300676,CG10283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0300674,CG10176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0332321,CG10176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0332323,kon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0300341,kon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0332322,kon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081068,CG10178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0305619,CG10178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081069,CG10211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343824,CG10211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343832,CR44903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343830,Pde11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0303163,Pde11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0112544,Pde11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0303162,Pde11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0112545,Pde11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343831,Pde11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081070,CG15160,24.978771,21.278275,20.782999,24.48045,14.544275,0,15.199688,14.000698,19.266876,15.527888,28.245895,21.340019,9.516609,6.349204,14.472874,16.966089
FBtr0343825,CG15160,1.742241,0,3.62389,0,0,0,0,0,0,0,0,0,0,0,0.979156,0
FBtr0343826,CG15160,0,0,1.719102,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081081,amos,14.283262,59.658958,131.882339,157.865219,117.430214,28.195427,4.416532,7.396578,7.785161,61.858292,106.161667,212.56813,52.327465,46.537312,3.223593,4.121047
FBtr0081080,CG10413,25.169044,14.816244,17.546684,25.555023,23.533197,18.049191,13.124547,13.530403,7.07411,16.869461,20.494625,19.380749,27.582638,17.924049,14.323226,12.960234
FBtr0343829,CG10413,14.585382,10.236932,16.553392,22.223066,22.201021,14.754871,12.381585,12.764467,6.673656,10.300397,19.334455,18.283634,24.783457,12.709305,13.51241,12.226572
FBtr0343827,CG31789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081071,CG31789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343828,CG31789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081072,CG10333,33.625065,24.292027,34.396755,26.707079,22.804316,24.938904,69.115601,57.917751,29.775757,26.135635,38.001785,0,27.489534,19.510523,52.376755,77.22538
FBtr0081079,Atac2,0,0,0,0,0,0,26.790705,22.021475,0,0,0,0,0,0,16.167961,26.350592
FBtr0081078,CG15161,0,0,0,0,0,0,0,2.814986,0,0,0,0,0,0,0,3.238008
FBtr0081073,MESR3,0,0,0,0,0,0,8.190283,9.723165,0,0,0,0,0,0,3.707783,8.502483
FBtr0329971,MESR3,0,0,0,0,0,0,8.190283,9.723165,0,0,0,0,0,0,3.707783,11.690187
FBtr0329972,MESR3,0,0,0,0,0,0,0,0,0,0,1.331527,0,0,0,1.836484,2.997008
FBtr0343808,MESR3,0,0,0,0,0,0,0,2.149571,0,0,0,0,0,0,0,0.488432
FBtr0081077,Cyp310a1,0,0,0,0,1.848239,0,66.249138,36.141666,0,0,0,0,0,0,21.861679,55.948074
FBtr0343809,CR42490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0347030,CR42490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0306921,CG43338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0306922,CG43338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343810,CG43339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0306920,CG43339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0302267,Mst36Fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0305341,Mst36Fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081092,CG31751,7.247441,0,3.231063,0,0.969678,0,0,0,5.713953,3.187187,6.296934,0,0,0,0,0
FBtr0344023,CG31751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081093,CG31751,2.283437,4.190215,3.097118,0.937248,0.473954,0,5.5553,3.272436,2.846371,1.877476,1.163365,0,1.381972,0,0,2.259397
FBtr0081131,tos,66.910622,0,42.600285,24.490946,6.481148,0,8.739868,0,73.743431,39.377529,64.374886,24.483356,4.792955,0,6.959517,0
FBtr0081130,msl-1,58.673557,42.669388,61.931622,37.606533,44.233063,20.371162,8.352531,6.060496,49.842724,46.459908,68.858528,55.59845,43.4939,1.580221,6.615952,6.852557
FBtr0343118,msl-1,78.413612,57.025017,82.767815,113.299606,59.114777,27.112755,10.037765,8.099482,62.836575,64.297012,92.0252,74.303917,58.12693,58.122147,8.841812,9.158022
FBtr0273194,CG10336,0,0,0,0,0,0,0,4.458146,0,0,0,0,0,0,0,0
FBtr0081095,CG10336,44.83902,72.909775,49.846039,43.11742,38.031776,22.409563,26.328827,14.621048,61.487144,77.219627,52.52684,61.478588,27.526024,27.208166,19.770729,18.59593
FBtr0089628,CG10383,16.785378,12.506688,16.351219,21.318512,16.332136,0,2.905336,0,15.024851,15.488584,21.635162,21.896719,14.181375,8.089084,1.631346,0
FBtr0343117,CG10383,15.815506,11.784041,15.406434,20.086714,13.661204,0,2.737465,0,14.156705,14.593642,20.385067,20.631514,13.361964,7.62169,1.537086,0
FBtr0343108,CG10338,9.538617,8.027474,9.503499,0,6.27974,0,1.962972,1.862839,10.253223,11.650758,11.419041,10.897897,9.107244,0,0.770884,0
FBtr0081096,CG10338,11.778872,8.256243,11.74449,0,6.458704,0,2.018913,1.915927,10.545425,11.982787,11.744465,11.208469,9.366789,0,4.469021,0
FBtr0081097,CG10341,28.832041,22.064913,34.288342,39.570641,43.737274,38.471138,54.341766,43.040985,26.728094,27.841196,31.5047,39.453564,43.452553,41.417011,57.18845,48.700233
FBtr0343109,CG10341,4.8509,0,0,0,0,0,0,2.396385,0,0,1.312895,3.004144,0,0,0,3.74274
FBtr0081128,CG10376,23.037844,20.05279,24.120548,26.310247,22.254879,10.980489,25.52825,25.950001,20.847523,20.135534,24.80761,27.141792,17.056046,12.381899,24.435949,33.141399
FBtr0081098,CG10343,52.836937,36.712261,64.599571,58.296688,76.288864,81.726799,61.076317,50.798058,50.814388,50.183472,61.465939,85.987839,72.106453,79.250259,52.892712,50.14072
FBtr0343116,Jwa,88.642357,64.494911,73.210945,58.342144,25.795713,6.061503,13.574479,9.848094,83.48233,74.611145,75.157761,54.826351,19.988836,8.792553,8.624201,11.992496
FBtr0343115,Faf,43.196049,44.572056,8.532392,50.408669,61.395081,7.97103,22.565931,19.94088,39.567928,51.733017,11.644589,57.877804,61.070736,9.856665,25.843361,20.662279
FBtr0081126,Faf,49.769363,51.354759,110.383652,58.079548,75.162201,137.638245,28.378864,22.975361,45.589138,59.605431,92.418373,66.685295,70.364105,136.83667,29.776047,23.80654
FBtr0081099,Grip71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081125,Irk3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343114,Irk3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343113,Irk3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343112,CG10348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0301647,CG10348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343110,CR44768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343111,CR44769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0303282,CG42752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081101,CG15167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0332016,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0305621,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0332017,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0305620,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0332015,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0332018,CR43804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343836,CR44904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0332209,CG43814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0332208,CR43817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0345441,CG42502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021088,0
FBtr0345442,CG10570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021088,0
FBtr0081122,CG10570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055729,0
FBtr0300635,CG42502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055729,0
FBtr0343834,CG10570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042041,0
FBtr0343835,CG42502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042041,0
FBtr0345443,CG17325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0345444,CG42305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0299685,CG17325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0299686,CG42305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081102,CG17325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0299687,CG42305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0300818,CG17324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081104,CG17323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0308574,CG17323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343833,CG17323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0308575,CG17323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081105,CG17322,76.897675,50.886185,84.967262,100.841782,102.070023,71.925957,32.359413,29.826258,65.56105,59.754639,87.820076,107.398415,97.030663,79.885323,34.818802,27.502005
FBtr0081106,CG17322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081107,CG17322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081108,CG17322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081121,CG17597,17.015179,22.049002,16.586378,12.528069,19.179359,23.990873,17.991892,19.50271,19.833271,20.991705,16.396378,24.809832,23.728493,21.452183,21.590097,17.49543
FBtr0344795,CG17597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081109,ScpX,6.209148,0,0,0,0,0,13.785049,12.42005,7.046832,0,0,0,0,0,6.907268,11.44033
FBtr0081120,CG10600,41.979321,0,20.927034,10.060566,0,0,11.247691,6.724535,24.817183,32.449104,49.867321,6.779993,0,0,0,0
FBtr0273228,CG10600,3.934964,0,18.737303,5.627861,0,0,3.352572,1.26362,0.873557,2.90299,0.710585,16.855825,0,0,0,0
FBtr0331194,CG10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0331193,CG31752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081118,CG33120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081110,CG17321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0342919,CG17321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0089314,CG10602,87.792976,11.756591,52.917065,65.476234,50.721958,0,53.540325,31.580564,10.097032,35.564129,32.627163,18.823412,28.979597,0,37.744236,125.457169
FBtr0089315,CG10602,61.422985,35.977718,123.320503,88.320915,45.618332,42.922295,24.669807,21.654427,109.987976,93.378922,103.539024,118.310127,44.57729,0,57.999264,0
FBtr0308069,CG10602,22.490707,33.85783,5.742326,18.298943,66.828308,92.397598,40.231884,48.791813,19.495678,9.494432,29.736544,15.093103,75.104897,117.147064,53.470486,10.007695
FBtr0089318,mRpL13,39.38987,42.34967,54.348106,43.99826,62.786758,73.749367,66.791283,59.126339,43.999634,53.043701,38.151619,74.747437,60.885578,72.279854,53.894218,52.932941
FBtr0081111,tup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528678,1.760453
FBtr0081112,tup,0,0,0,0,0,0,8.121265,0,0,0,0,0,0,0,6.418928,9.134904
FBtr0342921,tup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757151,2.521248
FBtr0309718,mir-4946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0309719,mir-4946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0342920,CR44737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0342930,CR44739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0342922,CR44738,0,0,0,0,0,0,0.579338,0,0,0,0,0,0,0,0,0
FBtr0342929,ssp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081193,ssp3,26.56743,0,27.150179,36.540997,0,0,9.959002,0,22.941914,0,31.441874,24.582413,29.835201,0,0,9.071155
FBtr0342923,CR44740,0,0,0,0,0,0,0.333788,0,0,0,0,0,0,0,0,0
FBtr0342924,CR42848,0,0,0,0,0,0,0.550665,0.286309,0,0,0,0,0,0,0,0.622816
FBtr0081132,CG10428,0,26.204321,39.270138,55.905693,47.11475,51.75473,21.393906,20.202747,41.053699,0,36.313572,60.710201,49.015091,24.503099,24.712948,9.535726
FBtr0342928,Nedd8,63.050663,27.425911,67.994354,76.081123,80.827705,78.965546,109.373009,81.871498,57.916862,46.707008,66.868423,103.216866,90.920288,68.538872,75.350533,84.32058
FBtr0081192,Nedd8,81.925713,35.636215,88.349358,98.85701,105.024536,102.604904,142.11525,106.380791,75.255035,60.689365,86.88636,134.11618,118.138458,89.056877,97.9077,109.563057
FBtr0081191,CG10621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0342926,CG10621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0342927,CG10621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0342925,CR44741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0344844,CG10623,0.503613,0,0.864452,0,0,0,0.484075,0,0.438118,0,0.552041,0,0.529234,0,0.767976,0
FBtr0081190,CG10623,0.475298,0,0.81585,0,0,0,0.456859,0,0.413486,0,0.521003,0,0.49948,0,0.724798,0
FBtr0344845,CG10623,0.436172,0,0.74869,0,0,0,0.41925,0,0.379447,0,0.478116,0,0.458363,0,0.665135,0
FBtr0340325,Nak,9.542003,8.431113,11.116876,0,0,0,6.523946,0,9.555491,6.250622,12.531386,0,0,0,4.559131,5.605528
FBtr0081187,Nak,10.660528,12.314256,11.476309,0,0,0,6.73488,0,15.786248,6.452719,15.398359,0,0,0,5.053053,5.786769
FBtr0340326,Nak,0,0,0,0,0,0,0,0,3.176414,0,0,0,0,0,0,0
FBtr0081189,Nak,2.023772,1.002913,2.451011,0,0,0,2.324392,0,2.012314,0.885773,3.537794,0,0,0,2.750633,3.055449
FBtr0081133,Tango6,17.126682,2.516204,0,22.424078,14.854699,0,33.196449,25.549461,0,0,15.387155,16.936041,21.946598,0,21.361189,40.334507
FBtr0340323,CG10639,5.753595,4.565814,4.704627,4.680832,0,2.793447,10.750444,4.260952,2.08787,7.964731,4.89985,4.650779,2.459315,0,9.925405,4.346032
FBtr0340324,CG10639,5.184389,4.114115,4.239195,4.217755,0,2.51709,2.01331,3.839413,1.881316,2.531945,4.415106,4.190675,2.216014,0,1.977979,3.916076
FBtr0081186,CG10639,4.984477,3.955475,4.075731,4.055116,0,2.420028,1.935677,3.691365,1.808773,2.434313,4.244857,4.029082,2.130563,0,1.901708,3.76507
FBtr0340317,CG10431,3.479,0,3.223689,2.849902,2.512998,0,3.557045,1.317714,0,0,0,0,1.200559,0,0,3.528969
FBtr0081134,CG10431,2.768682,0,2.5655,2.26803,1.999912,0,2.389608,1.048672,0,0,0,0,0.955437,0,0,2.808449
FBtr0340322,Swip-1,20.547853,21.376993,9.551101,2.809753,0.324568,0,4.382567,3.745778,20.665762,23.237041,13.258444,3.316333,0,0.505309,1.828054,1.926397
FBtr0081185,Swip-1,23.476049,24.423346,10.912192,4.908753,0.37082,0,5.00711,4.279573,23.61076,26.548462,15.147854,3.78893,0,0.577318,2.088564,2.20092
FBtr0081135,CG15168,114.987091,32.607803,124.43042,129.543915,152.9496,133.292984,128.048477,94.826973,97.07399,64.325439,101.795685,151.175217,155.580612,106.687531,98.718468,94.339493
FBtr0081184,CG15170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0340321,CG15170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081136,CG15169,0,0,0,0,0,0,0.401369,0.16231,0,0,0,0,0,0,0.11792,0.176539
FBtr0340320,CG10650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081183,CG10650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0321311,CG31792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0321312,CG31792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081138,CG31793,0,0,13.441692,13.452279,11.13904,0,0,0,0,0,0,0,0,0,2.382437,0
FBtr0340318,CG31793,0,0,0,0,0,0,0,0,9.076147,0,0,0,0,0,1.021393,0
FBtr0340319,RpL30,9.702626,361.210114,5.964312,27.26745,18.460613,444.197449,29.578718,231.906906,22.41354,397.055542,7.872334,11.353585,353.850922,642.402527,15.189897,345.775116
FBtr0302491,RpL30,11.84623,441.01236,7.28201,33.291653,22.539122,542.334106,36.113548,283.142181,27.365372,484.7771,9.61157,13.861936,432.027283,784.328613,18.545801,422.167328
FBtr0081181,RpL30,973.094849,556.581543,1299.275146,1328.93396,2115.734619,684.455078,2216.875977,357.340851,1239.429199,611.815125,1110.767456,1874.690308,545.242004,989.865784,2387.321045,532.798157
FBtr0114315,snoRNA:Me28S-A2113,0,0,0,0,1.381901,0,8.512897,2.858768,0,0,0,0,0,0,0.636172,2.127877
FBtr0081139,robl37BC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0345558,CR45292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0336845,CR44184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081140,CG15172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0321270,CG15172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0321271,CG15172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0321272,CG15172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0321273,CR43700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081141,Side,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081180,hk,38.759514,12.00747,23.342516,32.423038,25.733744,14.703242,33.788326,26.310177,31.986515,21.2416,39.90535,35.637928,27.302788,0,27.079266,32.965942
FBtr0081179,CG31800,0,0,0,0,0,0,67.818054,49.080479,0,0,0,0,0,10.300972,43.334305,61.45055
FBtr0081142,mib2,24.976833,27.557583,31.36565,22.344662,33.428009,12.040938,5.588875,2.359109,24.633188,28.806011,29.953281,29.887918,30.898275,15.598368,0,7.846838
FBtr0336840,mib2,29.592371,41.995556,35.74263,23.863342,35.699982,21.256262,12.406024,15.657109,26.307413,30.763844,31.989092,31.919285,32.998314,33.536545,0,8.380158
FBtr0336841,mib2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081143,Catsup,56.980904,45.628078,63.756519,68.424919,95.393768,86.397156,103.671219,91.975998,48.465443,58.591755,59.528278,69.499893,87.027756,92.209122,101.665344,101.68808
FBtr0081178,Ttc19,0,0,0,0,0,0,5.770539,6.161564,0,0,0,0,1.468442,0,2.880051,0
FBtr0081144,Acn,38.489361,91.695732,50.43441,45.60915,95.234627,51.406067,74.568497,88.605888,38.109303,42.052227,44.098392,47.95237,89.153145,44.68615,161.733429,155.29158
FBtr0081145,Acn,0,0,0,0,0,0,12.716219,30.947676,0,0,0,0,5.565652,0,0,0
FBtr0336842,Acn,30.676743,4.879622,40.19717,36.351345,6.670663,40.971592,59.432487,3.560966,30.373827,33.516415,35.147247,38.218941,4.543007,35.615696,5.602617,6.297446
FBtr0081146,CG10470,73.144196,41.486805,81.788513,76.134392,96.327446,76.465424,70.266106,75.16069,70.788116,58.605221,62.600479,94.57782,65.789307,82.953201,83.341194,61.325848
FBtr0081177,l(2)37Bb,25.684038,20.753035,21.55517,16.019899,9.960915,0,2.180573,3.257447,21.132322,22.874712,20.558693,19.574711,7.842577,7.925715,1.733819,0
FBtr0302289,Rpn3,52.116367,64.718987,40.934776,27.212587,16.689421,16.085466,28.86339,25.968431,64.744003,73.809448,39.366516,35.311859,17.024014,22.911245,24.074402,21.469975
FBtr0336843,Rpn3,56.397793,70.035744,44.297626,30.106413,24.584589,17.406908,31.23455,28.10177,70.062813,79.872986,42.600529,38.212772,18.422558,24.793434,29.453655,23.233763
FBtr0113043,CG10492,45.302475,164.19516,53.654694,63.504906,56.872402,32.149754,6.205537,6.083061,46.166557,112.384895,51.47081,49.34621,54.82806,48.64167,13.559866,5.814719
FBtr0081148,CG10492,41.17128,4.379971,48.761841,57.713799,51.686123,29.21797,5.639646,5.528337,41.956562,5.692418,46.777107,44.846256,49.828213,44.205967,1.495002,5.284467
FBtr0336844,Phlpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081149,Phlpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081150,CG10495,13.262474,7.269471,0,0,0,1.082424,8.437904,7.939989,16.373371,10.445688,0,0,0.29539,0,6.855403,7.589
FBtr0303241,CG10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081151,CG17343,1.377065,0.122694,0.381785,1.611005,4.036966,0.759695,37.973083,4.433582,4.123129,0,0.252705,0,0.259973,0,27.272545,18.256258
FBtr0081174,CG10702,14.240296,16.829359,12.455235,0,16.798212,11.973377,17.169483,17.321489,11.349102,14.154827,19.877466,14.584803,16.481617,15.79948,17.347322,19.645948
FBtr0081175,CG10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081176,CG10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081173,CG17572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081172,CR33315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081171,CG10700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0309834,Lim3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081170,Lim3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0309833,Lim3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0329940,Lim3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0309832,Lim3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081169,Lim3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0309835,Lim3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081152,CG17344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0330018,CG43731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343847,CR44905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081153,amd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081154,amd,0,0,0,0,0,0,0,6.703568,0,0,0,0,0,0,0.609777,1.397434
FBtr0081155,CG10561,9.16664,0,0,0,0,0,0,0,5.274492,0,5.625138,0,0,0,0,0
FBtr0081166,Ddc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081167,Ddc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0290291,Ddc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0346428,l(2)37Cc,52.938297,68.37851,51.28693,33.694847,30.246616,14.917306,3.899571,4.26362,51.026718,76.527,46.290924,47.58741,19.173128,21.506742,6.203293,6.156549
FBtr0081165,l(2)37Cc,2.990579,52.139996,4.113803,4.038513,5.293492,4.062911,7.272198,8.732919,15.136707,6.117081,1.850842,2.390785,3.374856,19.61758,5.639671,1.405746
FBtr0081164,l(2)37Cc,80.664085,104.190918,79.876472,55.055916,49.948303,26.20731,5.941923,6.496637,88.666267,116.607063,70.535233,72.51075,29.214817,45.722622,13.206308,9.380965
FBtr0081163,l(2)37Cb,14.472482,16.048534,13.097214,9.374623,0,0,18.926039,18.593597,17.742613,17.996475,16.76741,9.406618,0,0,11.049603,11.557717
FBtr0081156,l(2)37Cd,33.398746,22.248032,33.985191,34.755257,41.961174,37.807938,11.683108,11.568266,27.216183,30.399736,33.441788,40.395298,41.624218,34.60643,16.288454,12.900642
FBtr0332578,Aats-asn,43.830254,48.987492,45.602016,32.005985,23.574322,16.252249,16.124903,12.45622,49.608948,56.984207,45.979328,37.27951,17.576157,17.1898,8.136757,14.576579
