t_name,male_10,male_11,male_12,male_13,male_14,female_10,female_11,female_12,female_13,female_14
FBtr0080061,110.767754,60.835499,51.143093,30.819239,31.152386,98.773544,61.961906,91.38694,66.595879,26.613132
FBtr0079988,86.541985,8.835445,55.559822,37.528336,18.100365,71.027939,27.702461,68.476151,15.870399,13.990818
FBtr0080060,0,0,0,0,0,0,0,0,0,0
FBtr0331666,0,0,0,0,0,0,0,0,0,0
FBtr0331668,0,0,0,0,0,0,0,0,0,0
FBtr0331667,0,0,0,0,0,0,0,0,0,0
FBtr0079989,0,0,0,0,0,0,0,0,0,0
FBtr0079990,0,0,0,0,0,0,0,0,0,0
FBtr0079991,0,0,0,0,0,0,0,0,0,0
FBtr0331665,0,0,0,0,0,0,0,0,0,0
FBtr0080059,208.593292,142.019272,160.62236,130.636459,48.609627,227.26152,191.577759,179.303665,118.593025,43.220154
FBtr0113033,0,0,0,0,0,0,0,0,0,0
FBtr0079992,62.384392,52.46999,75.776726,81.174988,87.742767,54.779133,63.420631,65.507919,90.375664,86.439804
FBtr0333097,9.690447,0,11.54134,17.016354,6.165236,9.614674,5.672816,20.106936,0,0
FBtr0079993,10.331018,0,25.277321,22.657564,7.2279,19.095854,7.76236,28.413542,0,0
FBtr0333098,8.114038,0,9.663834,14.24819,5.162295,8.050591,4.74998,16.836006,0,0
FBtr0079994,23.370569,0,21.330606,32.22797,39.645092,20.88718,0,28.020681,37.592594,46.403435
FBtr0079996,43.421875,4.078397,39.701382,60.684063,60.311768,39.178051,0,49.11879,74.903038,66.435005
FBtr0310098,0,0,0,0,0,0,0,0,0.511128,0
FBtr0079998,10.239909,0,9.397035,21.006699,25.569197,14.74379,7.61188,22.566671,23.988676,29.076826
FBtr0310115,11.05789,0,10.62927,28.404116,27.611708,15.92155,8.21993,24.369333,25.904928,31.399529
FBtr0079999,0,0,0,0,0,0,0,0,0,0
FBtr0301049,0,0,0,0,0,0,0,0,0,0
FBtr0333005,0,0,0,0,0,0,0,0,0,0
FBtr0112592,0,0,0,0,0,0,0,0,0,0
FBtr0080055,0,0,0,0,0,0,0,0,0,0
FBtr0080000,0,27.132639,25.41469,29.169989,35.810658,23.39419,26.936804,23.105579,31.55393,30.06069
FBtr0332189,0,17.874607,21.045525,24.155231,29.65427,19.372379,19.527941,19.133387,26.129339,24.892811
FBtr0332198,24.501553,26.373371,31.174469,24.665535,1.689311,25.580256,21.719856,29.319098,19.128038,20.556364
FBtr0080054,24.802553,26.697369,34.444439,37.454445,40.054626,25.89451,27.270493,34.175247,19.363024,20.808899
FBtr0080001,85.764,16.764044,81.687859,118.937256,257.52951,79.270485,31.360432,275.703186,357.05011,110.816414
FBtr0332190,81.730118,15.975552,77.845688,113.343063,9.843661,75.542007,29.885403,4.34397,4.789356,103.316116
FBtr0080002,0,0,0,0,0,0,0,0,0,0
FBtr0302490,0,0,0,0,0,0,0,0,0,0
FBtr0080003,61.701008,43.826927,42.757389,25.581463,7.555865,53.113724,54.353653,51.617386,20.695839,5.0709
FBtr0089855,0,0,0,0,0,0,0,0,0,0
FBtr0332197,37.186268,26.446161,23.046122,13.463955,6.777153,38.253319,35.513271,20.842745,16.391363,5.145641
FBtr0080052,57.226624,40.698483,42.026093,25.027508,10.429485,58.868732,54.652023,32.075279,25.224966,7.918721
FBtr0332191,0,0,0,0,0,0,0,0,0,0
FBtr0080004,0,0,0,0,0,0,0,0,0,0
FBtr0332192,0,0,0,0,0,0,0,0,0,0
FBtr0332193,4.679259,2.561903,3.428805,3.913996,0,3.890509,0,4.079307,0,6.358828
FBtr0080005,2.830791,1.523916,2.039583,2.328193,0,2.314221,0,2.426525,0,3.78247
FBtr0080006,0,0,0,0,0,0,0,0,0,0
FBtr0080051,198.920166,63.573681,198.635422,261.464966,288.887878,159.79863,91.342163,209.835342,295.495667,338.01297
FBtr0080007,43.206764,26.026854,53.087891,52.876888,148.496796,42.579067,37.965435,45.730244,73.240562,138.132263
FBtr0332194,37.175716,22.393881,45.677586,45.49604,6.720752,36.635643,28.185081,39.346962,63.017242,9.54375
FBtr0332196,26.350431,39.106987,15.795414,6.738538,0,30.056906,30.241068,17.865767,6.503237,0
FBtr0080008,25.858757,38.377281,15.500687,6.612802,0,29.496071,29.676794,17.53241,6.381892,0
FBtr0332195,22.693695,33.679981,13.603435,5.803409,0,25.885809,26.044413,15.386475,5.600761,0
FBtr0346784,0.917062,0,0.464953,2.660957,0.785895,0,0.096225,0.334921,1.796362,1.935269
FBtr0345435,121.572052,169.356888,138.908585,126.216003,161.179764,148.718918,158.944977,133.748993,200.827072,152.203766
FBtr0080050,135.208267,205.353958,154.489365,140.373108,179.258606,165.40007,180.972229,148.751038,223.352982,169.275803
FBtr0080009,1.755914,4.936619,31.275105,26.437513,10.377428,40.672684,10.250097,19.548149,2.019324,10.584827
FBtr0080010,0,0,0,0,0,0,0,0,0,0
FBtr0080011,0,0,0,0,0,0,0,0,0,0
FBtr0080012,0,0,0,0,0,0,0,0,0,0
FBtr0304113,1.752068,10.978252,9.452588,33.836338,9.614484,12.368623,5.670804,25.907518,18.879868,15.114701
FBtr0331639,1.749723,0,9.439809,19.009834,1.719674,1.157756,0.982026,25.874981,2.016837,14.367208
FBtr0304112,46.694141,6.163243,38.004784,11.985224,1.550851,1.325358,0.820762,20.468569,30.186285,8.773575
FBtr0331638,1.620749,0,16.651083,11.980463,1.549939,29.544012,0.552006,20.452402,1.853342,8.764812
FBtr0080013,0.827117,0,0,0,0,0,0,0,0,0
FBtr0331637,0,0,0,0,0,0,0,4.634185,0,0
FBtr0080014,0.888845,12.487251,5.121724,3.642608,1.830937,1.246879,8.677496,1.074635,2.149862,3.584364
FBtr0304111,2.545356,0,10.511838,0,1.59489,0,0,3.651011,2.185715,1.364018
FBtr0091657,6.611783,0,3.640678,0,8.82041,0,0,5.541278,10.130167,4.080499
FBtr0100253,6.611783,0,4.46509,0,6.531623,0,0,5.541278,8.04728,1.375897
FBtr0331643,0.35924,0,1.166514,10.175048,0.877637,5.536965,0,1.395358,0.324696,4.39764
FBtr0336967,0,0,0,0,0,0,0,0,0,0
FBtr0336968,0,0,0,0,0,0,0,0,0,0
FBtr0331641,63.208683,12.82845,127.01683,93.049576,83.634727,45.343979,73.037086,97.161751,115.650856,78.98452
FBtr0080017,349.188751,95.844864,123.875526,168.94574,416.946411,323.34787,231.340286,315.115967,489.942108,190.717087
FBtr0080016,2295.229004,1697.859497,2648.725586,2656.813232,3549.737549,2085.110352,2172.851562,2271.340088,3426.506104,3582.409668
FBtr0080047,141.679077,81.189339,137.430603,169.06279,175.120697,113.040672,97.153023,148.772949,164.290756,191.624786
FBtr0080018,0,0,0,0,0,0,0,0,0,0
FBtr0302039,0,0,0,0,0,0,0,0,0,0
FBtr0331642,0,0,0,0,0,0,0,0,0,0
FBtr0302038,0,0,0,0,0,0,0,0,0,0
FBtr0080019,6.414164,0,0,0,0,0,3.94544,0,0,0
FBtr0333490,12.161534,8.47367,10.771777,7.989892,1.931016,11.094129,13.051831,10.636182,7.995097,1.398586
FBtr0080046,12.683696,8.837491,11.234268,8.332944,2.013925,11.570461,13.612219,11.444605,8.338372,1.458634
FBtr0304117,0,0,2.122615,0,0,0,8.347647,0,0,0
FBtr0080020,64.41732,43.253937,45.283443,29.287807,13.670448,56.230255,32.719337,48.885868,35.155174,5.792651
FBtr0304118,76.420326,0,115.165916,102.428642,206.219162,85.700798,125.157677,78.682648,138.455368,195.253601
FBtr0080021,99.206833,77.728104,116.600098,109.209793,144.876877,88.267822,102.113678,103.12001,147.174423,124.044685
FBtr0080022,4.291117,5.180549,0,5.523798,2.130096,2.497344,3.573292,7.113714,3.155591,3.49734
FBtr0080023,9.927711,2.064817,5.832787,13.03139,1.675229,9.885157,4.38449,4.001785,7.437246,0
FBtr0080024,6.223298,0,11.488429,11.17064,13.167964,7.42854,9.093721,8.136544,17.447256,18.089565
FBtr0080044,67.324768,37.083969,72.751915,77.457382,85.185165,55.20076,55.853069,68.226143,90.110291,89.285606
FBtr0080025,33.802582,24.816185,37.007477,39.528313,52.526424,27.808521,31.901409,32.071438,40.108376,54.889847
FBtr0333489,29.714239,21.814726,30.450031,34.255474,46.173481,24.445148,24.862934,27.82663,34.97295,47.43964
FBtr0080043,0,0,0,0,2.105054,0,1.54803,0,0,0
FBtr0080026,52.533287,0,53.765091,60.381496,67.172806,43.07637,29.061256,62.144302,81.940506,69.198837
FBtr0080027,81.166298,24.253393,74.355934,101.535355,92.254227,69.041466,0,92.271767,118.310249,106.785446
FBtr0301167,18.565386,5.329792,19.276184,41.174942,48.303185,30.940063,10.040622,22.294081,29.379593,51.357109
FBtr0273339,13.813292,3.96555,13.479451,3.612559,3.376461,2.982369,7.470572,14.436781,20.099133,5.346174
FBtr0345773,0,0,0,0,0,0,0,0,0,0
FBtr0337001,0,0,0,0,0,0,0,0,0,0
FBtr0080029,0,0,0,0,0,0,0,0,0,0
FBtr0304134,0,0,0,0,0,0,0,0,0,0
FBtr0100097,0,0,0,0,0,0,0,0,0,0
FBtr0080042,0,0,0,0,0,0,0,0,0,0
FBtr0321259,0,0,0,0,0,0,0,0,0,0
FBtr0080030,0,0,0,0,0,0,0,0,0,0
FBtr0080031,0,0,0,0,0,0,0,0,0,0
FBtr0080039,0,0,0,0,0,0,0,0,0,0
FBtr0080040,0,0,0,0,0,0,0,0,0,0
FBtr0080041,0,0,0,0,0,0,0,0,0,0
FBtr0337008,0,0,0,0,0,0,0,0,0,0
FBtr0080032,0,0,6.198506,13.688186,7.33941,0,0,3.880521,3.040731,4.756765
FBtr0304133,0,0,7.90042,2.051164,8.927064,0,0,3.969716,9.884765,13.553082
FBtr0337002,0,0,0,0,0,0,0,0,0,0
FBtr0337003,0,0,0,0,0,0,0,0,0,0
FBtr0080033,0,0,0,0,0,0,0,0,0,0
FBtr0080038,0,0,0,0,0,0,0,0,0,0
FBtr0100565,0,0,0,0,0,0,0,0,0,0
FBtr0304137,0,0,0,0,0,0,0,0,0,0
FBtr0080037,0,1.39631,0,0,0,0,0,0,0,0
FBtr0080035,0,0,0,0,0,0,0,0,0,0
FBtr0080036,0,0,0,0,0,0,0,0,0,0
FBtr0304138,0,0,0,0,0,0,0,0,0,0
FBtr0337005,0,0,0,0,0,0,0,0,0,0
FBtr0337004,4.297887,3.950139,0,0.146564,0,4.504027,6.16954,0.869726,0,0
FBtr0080091,5.198398,4.777787,0,0.177272,0,10.474502,7.462206,4.829323,0,0
FBtr0080135,63.058605,67.166199,73.013718,63.910858,53.826214,59.737827,70.354759,48.66433,61.733562,48.211353
FBtr0080134,0,0,0,0,0,0,0,0,0,0
FBtr0344491,0,0,0,0,0,0,0,0,0,0
FBtr0337007,0,0,0,0,0,0,0,0,0,0
FBtr0080133,0,0,0,0,0,0,0,0,0,0
FBtr0337006,0,0,0,0,0,0,0,0,0,0
FBtr0344490,0,0,0,0,0,0,0,0,0,0
FBtr0080092,10.071977,6.665338,3.740507,0,0,10.036594,9.28823,0,0,0
FBtr0331671,8.540219,5.651666,3.171646,0,0,8.510218,6.026173,0,0,0
FBtr0331672,0,0,0,0,0,0,0,0,0,0
FBtr0304119,0,0,0,0,0,0,0,0,0,0
FBtr0080093,0,0,0,0,0,0,0,0,0,0
FBtr0080094,0,0,0,0,0,0,0,0,0,0
FBtr0080095,0,0,0,0,0,0,0,0,0,0
FBtr0342714,0,0,0,0,0,0,0,0,0,0
FBtr0080096,0,0,0,0,0,0,0,0,0,0
FBtr0304114,0,0,0,0,0,0,0,0,0,0
FBtr0080098,0,0,0,0,0,0,0,0,0,0
FBtr0080132,0,0,0,0,0,0,0,0,0,0
FBtr0304115,0,0,0,0,0,0,0,0,0,0
FBtr0112351,0,0,0,0,0,0,0,0,0,0
FBtr0112352,0,0,0,0,0,0,0,0,0,0
FBtr0301005,0,0,0,0,0,0,0,0,0,0
FBtr0301006,0,0,0,0,0,0,0,0,0,0
FBtr0080131,0,0,0,0,0,0,0,0,0,0
FBtr0331373,0,0,0,0,0,0,0,0,0,0
FBtr0345756,0,0,0,0,0,0,0,0,0,0
FBtr0080099,0,0,0,0,0,0,0,0,0,0
FBtr0345637,0,0,0,0,0,0,0,0,0,0
FBtr0300805,0,0,0,0,0,0,0,0,0,0
FBtr0339130,0,0,0,0,0,0,0,0,0,0
FBtr0080101,0,0,0,0,0,0,0,0,0,0
FBtr0342582,0,0,0,0,0,0,0,0,0,0
FBtr0080103,0,0,0,0,0,0,0,0,0,0
FBtr0346469,0,0,0,0,0,0,0,0,0,0
FBtr0346470,0,0,0,0,0,0,0,0,0,0
FBtr0080104,0,0,0,0,0,0,0,0,0,0
FBtr0336846,0,0,0,0,0,0,0,0,0,0
FBtr0080105,0,0,0,0,0,0,0,0,0,0
FBtr0344848,0,0,0,0,0,0,0,0,0,0
FBtr0336852,0,0,0,0,0,0,0,0,0,0
FBtr0080106,0,0,0,0,0,0,0,0,0,0
FBtr0345612,0,0,0,0,0,0,0,0,0,0
FBtr0336847,0,0,0,0,0,0,0,0,0,0
FBtr0080107,0,0,0,0,0,0,0,0,0,0
FBtr0336848,0,0,0,0,0,0,0,0,0,0
FBtr0336851,0,0,0,0,0,0,0,0,0,0
FBtr0080130,0,0,0,0,0,0,0,0,0,0
FBtr0336850,0,0,0,0,0,0,0,0,0,0
FBtr0080129,0,0,0,0,0,0,0,0,0,0
FBtr0080128,0,0,0,0,0.468768,0,0,0,0,1.075359
FBtr0080127,0,0,0,0,0,0,0,0,0,0.198812
FBtr0345617,0,0,0,0,0,0,0,0,0.045709,0.038012
FBtr0336849,0,0,0,0,0,0,0,0,0.044339,0.036873
FBtr0080125,0,0,0,0,0,0,0,0,0.049078,0.040815
FBtr0080124,0,0,0,0,0,0,0,0,0,0
FBtr0340248,0,0,0,0,0,0,0,0,0,0
FBtr0340247,0,0,0,0,0,0,0,0,0,0
FBtr0080123,0,0,0,0,0,0,0,0,0,0
FBtr0080108,0,0,0,0,0,0,0,0,0,0
FBtr0340245,0,0,0,0,0,0,0,0,0,0
FBtr0303568,0,0,0,0,0,0,0,0,0,0
FBtr0273319,0,0,0,0,0,0,0,0,0,0
FBtr0080110,25.110277,0,0,29.728508,46.962727,28.240147,0,28.081373,41.012318,0
FBtr0080111,0,0,0,0,0,0,0,0,0,0
FBtr0080122,94.921051,150.109131,115.385223,115.579262,174.389236,81.604225,113.87207,100.962852,146.943802,140.52121
FBtr0080112,61.495159,132.9422,81.637184,86.40976,133.040695,68.492546,129.194183,71.506981,105.968925,100.869743
FBtr0080121,43.706062,84.210869,51.730831,40.296745,32.065758,58.969803,77.52372,44.909054,43.140533,24.4601
FBtr0080120,0.095796,0,0,0,0,0,0.376933,0,0,0
FBtr0080113,59.916431,92.092552,66.639359,78.199821,77.561821,59.26725,70.756241,60.101746,70.540894,76.179344
FBtr0080119,6.361996,4.73199,1.763026,0,0,0,3.232202,0,0,0
FBtr0309610,0,0,0,0,0,0,0,0,0,0
FBtr0309611,0,0,0,0,0,0,0,0,0,0
FBtr0080118,0,0,0,0,0,0,0,0,0,0
FBtr0340246,0,0,0,0,0,0,0,0,0,0
FBtr0080117,0,0,0,0,0,0,0,0,0,0
FBtr0080114,0,0,0,0,0,0,0,0,0,0
FBtr0333492,1.256021,47.049553,0.854348,4.554083,6.593801,2.846598,36.039341,1.983693,1.677437,33.0107
FBtr0080116,0.426614,1.758006,0.288735,0.364827,0.352196,0.30095,0.549098,0.381248,2.019496,0.42646
FBtr0080115,147.690414,66.473114,182.322357,177.792984,249.575714,133.179413,57.421314,153.704941,198.965454,63.714306
FBtr0345437,1.631669,61.120995,1.109864,5.916103,8.565852,3.697949,46.817875,2.576969,2.17912,61.087326
FBtr0080191,17.562439,10.164068,18.746344,17.229362,22.222532,0,14.502486,15.08868,18.400444,20.55678
FBtr0333491,0,0,0,0,0,0,0,0,0,0
FBtr0290229,0,0,0,0,0,0,0,0,0,0
FBtr0080136,0,0,0,0,0,0,0,0,0,0
FBtr0080189,0,0,0,0,0,0,0,0,0,0
FBtr0290245,0,0,0,0,0,0,0,0,0,0
FBtr0290246,0,0,0,0,0,0,0,0,0,0
FBtr0342586,0,0,0,0,0,0,0,0,0,0
FBtr0080137,0,0,0,0,0,0,0,0,0,0
FBtr0080138,0,0,0,0,0,0,0,0,0,0
FBtr0342584,0,0,0,0,0,0,0,0,0,0
FBtr0342583,0,0,0,0,0,0,0,0,0,0
FBtr0342585,0,0,0,0,0,0,0,0,0,0
FBtr0343888,0,0,0,0,0,0,0,0,0,0
FBtr0080188,0,0,0,0,0,0,0,0,0,0
FBtr0100489,0,0,0,0,0,0,0,0,0,0
FBtr0080139,0,0,0,0,0,0,0,0,0,0
FBtr0080140,0,0,0,0,0,0,0,0,0,0
FBtr0080187,18.896788,0,21.548361,25.484364,11.112564,5.961381,13.896058,25.427603,20.148903,17.03573
FBtr0301710,0,15.196801,0,0,0,4.330767,0,0,0,0
FBtr0309697,3.473336,1.911967,2.576574,3.832419,1.351593,2.208797,2.465441,4.744331,5.337565,1.819819
FBtr0309699,0,0,0,0,0,0,0,0,0,0
FBtr0309698,0,0,0,0,0,0,0,0,0,0
FBtr0100838,0,0,0,0,0,0,0,0,0,0
FBtr0100836,0,0,0,0,0,0,0,0,0,0
FBtr0100837,0,0,0,0,0,0,0,0,0,0
FBtr0080184,0,0,0,0,0,0,0,0,0,0
FBtr0332030,0,0,0,0,0,0,0,0,0,0
FBtr0305260,0,0,0,0,0,0,0,0,0,0
FBtr0080183,0,0,0,0,0,0,0,0,0,0
FBtr0100584,0,0,0,0,0,0,0,0,0,0
FBtr0332029,397.905853,411.499573,446.498962,397.456177,403.462494,378.460175,488.801575,407.675079,481.834839,374.014313
FBtr0080182,511.476837,531.097412,582.736572,510.398895,513.060852,489.388458,622.169373,524.924011,623.004028,482.683014
FBtr0305257,0,0,0,0,0,0,0,0,0,0
FBtr0332027,0,0,0,0,0,0,0,0,0,0
FBtr0305258,0,0,0,0,0,0,0,0,0,0
FBtr0080181,35.750481,48.175686,34.373512,48.537464,57.869598,36.127998,41.224976,39.112301,49.425293,58.584255
FBtr0080180,61.351299,101.135719,85.872009,90.441864,142.326401,68.089378,103.288673,68.310913,121.47876,123.174232
FBtr0080143,37.213707,61.019154,49.39764,50.473,59.670654,37.994205,51.290344,40.749657,49.193539,54.048691
FBtr0332028,0,0,0,0,0,0,0,0,0,0
FBtr0080144,0,0,0,0,0,0,0,0,0,0
FBtr0345960,0,0,0,0,0,0,0,0,0,0
FBtr0345961,0,0,0,0,0,0,0,0,0,0
FBtr0340548,0,0,0,0,0,0,0,0,0,0
FBtr0305259,0,0,0,0,0,0,0,0,0,0
FBtr0080178,0,0,0,0,0,0,0,0,0,0
FBtr0340560,0,0,0,0,0,0,0,0,0,0
FBtr0340559,0,0,0,0,0,0,0,0,0,0
FBtr0340558,0,0,0,0,0,0,0,0,0,0
FBtr0080177,0,0,0,0,0,0,0,0,0,0
FBtr0346573,0,0,0,0,0,0,0,0,0,0
FBtr0301184,0,0,0,0,0,0,0,0,0,0
FBtr0340557,0,0,0,0,0,0,0,0,0,0
FBtr0080175,0,0,0,0,0,0,0,0,0,0
FBtr0340553,0,0,0,0,0,0,0,0,0,0
FBtr0340554,0,0,0,0,0,0,0,0,0,0
FBtr0306114,0,0,0,0,0,0,0,0,0,0
FBtr0306115,0,0,0,0,0,0,0,0,0,0
FBtr0080145,0,0,0,0,0,0,0,0,0,0
FBtr0340556,0,0,0,0,0,0,0,0,0,0
FBtr0340555,0,0,0,0,0,0,0,0,0,0
FBtr0080172,4.577687,5.373893,4.119586,1.891469,6.880563,5.263782,7.989248,2.788926,7.189343,4.68766
FBtr0340552,4.059563,4.765649,3.653311,1.677384,6.101787,4.668002,7.084987,2.473262,6.375619,4.157088
FBtr0080170,120.270226,262.281616,127.940506,77.942894,0,123.542809,93.958138,109.262886,70.331848,0
FBtr0080171,0,0,2.875977,0,12.960892,2.61898,0,4.371613,0,0
FBtr0340551,0,0,0,0,0,0,0,1.915557,0,0
FBtr0340550,42.57542,8.286875,40.434349,41.22126,19.82213,29.144611,22.85391,35.124561,31.957747,15.839312
FBtr0080169,45.192238,39.411774,42.919571,43.754845,21.040457,31.711712,24.258583,37.283424,34.170639,16.812843
FBtr0080146,24.792299,26.725632,28.364317,27.59038,38.99057,17.163904,26.501408,20.077255,34.038601,26.786753
FBtr0340549,20.995127,17.337334,24.020056,19.86797,21.124628,14.535092,15.726048,17.002237,28.825274,22.684109
FBtr0329948,0,0,0,0,0,0,0,0,0,0
FBtr0080147,0,0,0,0,0,0,0,0,0,0
FBtr0080168,11.872156,8.338824,13.322636,12.230606,6.944557,13.430565,11.546452,14.499283,12.331483,9.832572
FBtr0305994,42.317291,72.45507,85.586525,75.625275,102.587463,58.326328,77.246635,55.832909,15.510265,98.197861
FBtr0080167,40.286179,19.902308,10.01297,22.063356,36.741608,18.994318,23.557297,0,41.616619,35.579956
FBtr0110872,90.025406,116.911781,140.344955,133.361694,184.213852,97.74675,136.868454,122.919189,304.553741,175.054626
FBtr0080148,14.441699,15.66625,14.396225,9.39252,1.677875,16.525799,15.1026,9.897412,5.68729,0
FBtr0305255,0,0,0,0,0,0,0,0,0,0
FBtr0305256,14.438161,6.582073,1.198989,2.210011,1.332097,7.456694,2.111287,13.005487,5.672335,0
FBtr0329949,0,0,0,0,0,0,0,0,0,0
FBtr0329950,11.683859,12.674567,9.296074,7.598888,1.357462,13.369973,12.218554,8.007368,4.601224,0
FBtr0340223,0,0,0,0,0,0,0,0,0,0
FBtr0080166,52.013908,0,46.546825,23.703398,3.259757,18.471863,8.865651,10.381007,13.67779,0
FBtr0340227,53.83588,0,56.008938,35.491779,3.373942,19.118908,9.176205,81.180527,17.305443,0
FBtr0080149,33.68544,15.531025,31.935476,36.681984,36.039772,24.280376,18.158176,34.595181,42.994579,32.566406
FBtr0304948,0,0,0,0,0,0,0,0,0,0
FBtr0304953,0,0,0,0,0,0,0,0,0,0
FBtr0304950,0,0,0,0,0,0,0,0,0,0
FBtr0304951,0.419705,0,0,0,0,0,0,0.221085,0,0
FBtr0300400,0.734847,0,0,0,0,0,0,0.385754,0,0
FBtr0300401,8.480894,0,0,0,0,0,0,24.790663,0,0
FBtr0300402,0,0,0,0,0,0,0,0,0,0
FBtr0300403,0,0,0,0,0,0,0,0,0,0
FBtr0300404,0,0,0,0,0,0,0,0,0,0
FBtr0304952,2.465508,0,0.613862,0,0,1.187683,0,3.105049,0,0
FBtr0112793,4.383826,0,1.929737,1.101392,2.798999,0,0,7.39306,1.828879,5.115658
FBtr0080165,29.544422,0,26.076128,32.27079,28.322582,0,0,17.944782,31.941025,32.484993
FBtr0113317,0,0,0.359604,0,0,0,0,0,0,0
FBtr0340226,569.200867,30.842575,741.397522,37.357037,785.198425,37.177998,51.448597,702.571472,860.805481,999.424744
FBtr0080164,211.056915,1323.922607,224.280304,1802.019409,744.287292,1485.025391,1704.705444,96.472801,490.867096,229.680054
FBtr0080163,738.957458,32.706913,938.293884,39.615147,832.661194,39.425289,54.558502,843.115662,1197.090576,1226.451416
FBtr0089881,48.625008,25.835539,48.910419,24.495104,13.850574,47.450352,33.347012,60.944061,37.533329,23.231161
FBtr0340224,0,0,0,35.68552,0,0,0,0,0,0
FBtr0340225,39.214008,20.835266,39.44418,20.246626,10.037951,28.771183,23.728374,41.445637,23.869503,16.252981
FBtr0080162,2.719176,8.979896,1.738111,1.406815,8.086318,1.10679,0,0.705388,0,3.320759
FBtr0346761,0,0,0,0,0,0,0,0,0,0
FBtr0080156,89.069099,250.151077,140.899063,119.79171,267.510284,144.860428,217.270752,107.44046,196.442032,238.623947
FBtr0080157,194.212952,352.893311,242.988525,285.596954,470.846252,219.54538,279.19751,204.423492,295.491272,464.905273
FBtr0331195,7.570076,3.793548,1.210752,0,11.036151,0,5.946148,3.928096,7.391222,6.862809
FBtr0331196,0,0,0,0,0,0,0,0,0,0
FBtr0331197,0,0,0,0,0,0,0,0,0,0
FBtr0080161,4.092797,0,0,0,0,0,0,0,0,0
FBtr0080158,0,0,0,0,0,0,0,0,0,0
FBtr0344020,0,0,0,0,0,0,0,0,0,0
FBtr0113035,0,0,0,0,0,0,0,0,0,0
FBtr0347160,0,0,0,0,0,0,0,0,0,0
FBtr0343624,0,0,0,0,0,0,0,0,0,0
FBtr0080160,0,0,0,0,0,0,0,0,0,0
FBtr0080193,0.571905,5.627582,38.535397,101.88517,618.864746,0,3.348444,25.379564,190.077408,502.967072
FBtr0346574,0,0,0,0,0,0,0,0,0,0
FBtr0329904,0,0,9.003635,19.225779,135.732468,0,0,2.853527,19.561541,147.207214
FBtr0080234,0,0,0,0,0,0,0,0,0,0
FBtr0301761,0,0,0,0,0,0,0,0,0,0
FBtr0114455,0,0,0,0,0,0,0,0,0,0
FBtr0343623,0,0,0,0,0,0,0,0,0,0
FBtr0304586,0,0,0,0,0,0,0,0,0,0
FBtr0343621,0,0,0,0,0,0,0,0,0,0
FBtr0307171,0,0,0,0,0,0,0,0,0,0
FBtr0080196,10.304065,3.100414,6.033312,2.238595,0,9.623734,0,9.500402,0,0
FBtr0343622,10.00671,3.010942,5.859203,2.173995,0,8.316599,0,6.518385,0,0
FBtr0080232,11.010989,3.014874,5.162738,4.027184,12.966749,2.014494,10.434904,9.701997,7.197101,2.073552
FBtr0080231,69.344292,46.930714,71.646927,71.530373,41.501873,62.070763,40.051456,72.270576,52.663067,34.127037
FBtr0080230,0,0,0,0,0,0,0,0,0,0
FBtr0306139,31.875616,43.50798,36.291546,37.931873,19.943462,0,35.832642,32.372036,16.719002,10.371252
FBtr0080197,23.82844,0,3.508637,0,0,20.890207,5.169866,12.666413,0,0
FBtr0306138,4.227386,0,6.981887,0,0,2.864774,5.08441,4.578931,2.158527,0
FBtr0080229,7.186471,9.81231,7.538765,13.548893,12.217298,0,0,0,15.131379,15.863052
FBtr0080198,0,0,0,0,0,0,0,0,0,0
FBtr0080228,48.032688,28.247168,29.038881,45.977142,4.79427,41.822868,39.678391,53.810966,34.597343,8.640686
FBtr0080227,0,0,0,0,0,0,0,0,0,0
FBtr0080226,30.296019,29.125898,37.462662,32.891094,49.933861,30.920555,36.163799,32.827702,37.904789,55.146282
FBtr0343613,8.706583,0,0,0,18.768728,0,0,13.561607,0,27.172962
FBtr0080199,8.077479,0,0,0,15.757501,0,0,12.581697,0,25.209549
FBtr0080225,36.224842,41.78648,29.719772,29.419544,25.213375,33.633053,48.365841,30.785021,41.20406,33.88382
FBtr0344786,23.275848,33.241615,20.87627,23.403576,20.057524,24.517645,38.475567,24.489828,32.778294,26.954958
FBtr0080200,20.336327,25.137293,25.423458,4.601025,9.755376,21.551361,14.758075,27.657333,5.575897,4.644758
FBtr0080201,0,0,0,0,0,0,0,0,0,0
FBtr0112856,0,0,0,0,0,0,0,0,0,0
FBtr0343625,0,0,0,0,0,0,0,0,0,0
FBtr0346610,0,0,0,0,0,0,0,0,0,0
FBtr0080224,0,0,0,0,0,0,0,0,0,0
FBtr0343627,0,0,0,0,0,0,0,0,0,0
FBtr0080222,71.493729,107.554932,40.366135,19.297003,6.697591,104.573509,77.12336,45.305939,26.362051,6.694398
FBtr0306386,0,0,0,0,0,0,0,0,0,0
FBtr0343617,0,0,0,0,0,0,0,0,0,0
FBtr0300115,0,0,0,0,0,0,0,0,0,0
FBtr0343615,0,0,0,0,0,0,0,0,0,0
FBtr0310280,0,0,0,0,0,0,0,0,0,0
FBtr0310279,0,0,0,0,0,0,0,0,0,0
FBtr0310281,0,0,0,0,0,0,0,0,0,0
FBtr0343616,0,0,0,0,0,0,0,0,0,0
FBtr0300536,0,0,0,0,0,0,0,0,0,0
FBtr0343618,0,0,0,0,0,0,0,0,0,0
FBtr0080216,0,0,0,0,0,0,0,0,0,0
